52121,"Interior designers and interior decorators","52121 - Interior designers and interior decorators","College Diploma or Apprenticeship, 2 or more years",20011,"Architecture and science managers",Management,5.80777249654766,medium
52121,"Interior designers and interior decorators","52121 - Interior designers and interior decorators","College Diploma or Apprenticeship, 2 or more years",64311,"Pursers and flight attendants","High School Diploma",5.81067590772248,medium
52121,"Interior designers and interior decorators","52121 - Interior designers and interior decorators","College Diploma or Apprenticeship, 2 or more years",40019,"Other managers in public administration",Management,6.00669098458706,medium
52121,"Interior designers and interior decorators","52121 - Interior designers and interior decorators","College Diploma or Apprenticeship, 2 or more years",41400,"Natural and applied science policy researchers, consultants and program officers","University Degree",6.10482885802192,medium
52121,"Interior designers and interior decorators","52121 - Interior designers and interior decorators","College Diploma or Apprenticeship, 2 or more years",50011,"Managers - publishing, motion pictures, broadcasting and performing arts",Management,6.15224741562378,medium
52121,"Interior designers and interior decorators","52121 - Interior designers and interior decorators","College Diploma or Apprenticeship, 2 or more years",50010,"Library, archive, museum and art gallery managers",Management,6.15224741562378,medium
52121,"Interior designers and interior decorators","52121 - Interior designers and interior decorators","College Diploma or Apprenticeship, 2 or more years",40042,"Commissioned officers of the Canadian Armed Forces",Management,6.15224741562378,medium
52121,"Interior designers and interior decorators","52121 - Interior designers and interior decorators","College Diploma or Apprenticeship, 2 or more years",10030,"Telecommunication carriers managers",Management,6.15224741562378,medium
52121,"Interior designers and interior decorators","52121 - Interior designers and interior decorators","College Diploma or Apprenticeship, 2 or more years",40020,"Administrators - post-secondary education and vocational training",Management,6.19659281508735,medium
53100,"Registrars, restorers, interpreters and other occupations related to museum and art galleries","53100 - Registrars, restorers, interpreters and other occupations related to museum and art galleries","College Diploma or Apprenticeship, less than 2 years",51122,"Musicians and singers","University Degree",2.71312418153729,high
53100,"Registrars, restorers, interpreters and other occupations related to museum and art galleries","53100 - Registrars, restorers, interpreters and other occupations related to museum and art galleries","College Diploma or Apprenticeship, less than 2 years",64322,"Outdoor sport and recreational guides","High School Diploma",3.8024726737425,high
53100,"Registrars, restorers, interpreters and other occupations related to museum and art galleries","53100 - Registrars, restorers, interpreters and other occupations related to museum and art galleries","College Diploma or Apprenticeship, less than 2 years",64320,"Tour and travel guides","High School Diploma",3.8024726737425,high
53100,"Registrars, restorers, interpreters and other occupations related to museum and art galleries","53100 - Registrars, restorers, interpreters and other occupations related to museum and art galleries","College Diploma or Apprenticeship, less than 2 years",65329,"Other service support occupations","No Formal Education",4.47471401710642,medium
53100,"Registrars, restorers, interpreters and other occupations related to museum and art galleries","53100 - Registrars, restorers, interpreters and other occupations related to museum and art galleries","College Diploma or Apprenticeship, less than 2 years",53202,"Sports officials and referees","College Diploma or Apprenticeship, less than 2 years",4.61326995825199,medium
53100,"Registrars, restorers, interpreters and other occupations related to museum and art galleries","53100 - Registrars, restorers, interpreters and other occupations related to museum and art galleries","College Diploma or Apprenticeship, less than 2 years",14300,"Library assistants and clerks","High School Diploma",4.63513790560534,medium
53100,"Registrars, restorers, interpreters and other occupations related to museum and art galleries","53100 - Registrars, restorers, interpreters and other occupations related to museum and art galleries","College Diploma or Apprenticeship, less than 2 years",52100,"Library and public archive technicians","College Diploma or Apprenticeship, 2 or more years",5.04040167342809,medium
53100,"Registrars, restorers, interpreters and other occupations related to museum and art galleries","53100 - Registrars, restorers, interpreters and other occupations related to museum and art galleries","College Diploma or Apprenticeship, less than 2 years",44100,"Home child care providers","High School Diploma",5.4215416359114,medium
53100,"Registrars, restorers, interpreters and other occupations related to museum and art galleries","53100 - Registrars, restorers, interpreters and other occupations related to museum and art galleries","College Diploma or Apprenticeship, less than 2 years",12112,"Records management technicians","College Diploma or Apprenticeship, 2 or more years",5.46008999374651,medium
53100,"Registrars, restorers, interpreters and other occupations related to museum and art galleries","53100 - Registrars, restorers, interpreters and other occupations related to museum and art galleries","College Diploma or Apprenticeship, less than 2 years",12111,"Health information management occupations","College Diploma or Apprenticeship, 2 or more years",5.46008999374651,medium
53100,"Registrars, restorers, interpreters and other occupations related to museum and art galleries","53100 - Registrars, restorers, interpreters and other occupations related to museum and art galleries","College Diploma or Apprenticeship, less than 2 years",14403,"Purchasing and inventory control workers","High School Diploma",5.87664322698196,medium
53100,"Registrars, restorers, interpreters and other occupations related to museum and art galleries","53100 - Registrars, restorers, interpreters and other occupations related to museum and art galleries","College Diploma or Apprenticeship, less than 2 years",43100,"Elementary and secondary school teacher assistants","College Diploma or Apprenticeship, less than 2 years",5.88400353111152,medium
53100,"Registrars, restorers, interpreters and other occupations related to museum and art galleries","53100 - Registrars, restorers, interpreters and other occupations related to museum and art galleries","College Diploma or Apprenticeship, less than 2 years",52111,"Graphic arts technicians","College Diploma or Apprenticeship, 2 or more years",6.15272767386078,medium
53100,"Registrars, restorers, interpreters and other occupations related to museum and art galleries","53100 - Registrars, restorers, interpreters and other occupations related to museum and art galleries","College Diploma or Apprenticeship, less than 2 years",42202,"Early childhood educators and assistants","College Diploma or Apprenticeship, 2 or more years",6.28056472461889,medium
53100,"Registrars, restorers, interpreters and other occupations related to museum and art galleries","53100 - Registrars, restorers, interpreters and other occupations related to museum and art galleries","College Diploma or Apprenticeship, less than 2 years",52114,"Announcers and other broadcasters","College Diploma or Apprenticeship, 2 or more years",6.33246365741607,medium
53100,"Registrars, restorers, interpreters and other occupations related to museum and art galleries","53100 - Registrars, restorers, interpreters and other occupations related to museum and art galleries","College Diploma or Apprenticeship, less than 2 years",14111,"Data entry clerks","High School Diploma",6.40816916776498,medium
53100,"Registrars, restorers, interpreters and other occupations related to museum and art galleries","53100 - Registrars, restorers, interpreters and other occupations related to museum and art galleries","College Diploma or Apprenticeship, less than 2 years",65220,"Pet groomers and animal care workers","No Formal Education",6.74199314371777,medium
53100,"Registrars, restorers, interpreters and other occupations related to museum and art galleries","53100 - Registrars, restorers, interpreters and other occupations related to museum and art galleries","College Diploma or Apprenticeship, less than 2 years",14110,"Survey interviewers and statistical clerks","High School Diploma",6.75010317892093,medium
53100,"Registrars, restorers, interpreters and other occupations related to museum and art galleries","53100 - Registrars, restorers, interpreters and other occupations related to museum and art galleries","College Diploma or Apprenticeship, less than 2 years",64313,"Ground and water transport ticket agents, cargo service representatives and related clerks","High School Diploma",6.87713978066185,medium
53100,"Registrars, restorers, interpreters and other occupations related to museum and art galleries","53100 - Registrars, restorers, interpreters and other occupations related to museum and art galleries","College Diploma or Apprenticeship, less than 2 years",64312,"Airline ticket and service agents","High School Diploma",6.87713978066185,medium
53110,Photographers,"53110 - Photographers","College Diploma or Apprenticeship, less than 2 years",52119,"Other technical and coordinating occupations in motion pictures, broadcasting and the performing arts","College Diploma or Apprenticeship, 2 or more years",3.25758761205733,high
53110,Photographers,"53110 - Photographers","College Diploma or Apprenticeship, less than 2 years",64313,"Ground and water transport ticket agents, cargo service representatives and related clerks","High School Diploma",4.36391020209738,high
53110,Photographers,"53110 - Photographers","College Diploma or Apprenticeship, less than 2 years",64312,"Airline ticket and service agents","High School Diploma",4.36391020209738,high
53110,Photographers,"53110 - Photographers","College Diploma or Apprenticeship, less than 2 years",72024,"Supervisors, motor transport and other ground transit operators","College Diploma or Apprenticeship, 2 or more years",4.58847998157093,medium
53110,Photographers,"53110 - Photographers","College Diploma or Apprenticeship, less than 2 years",80020,"Managers in agriculture",Management,4.61995757474194,medium
53110,Photographers,"53110 - Photographers","College Diploma or Apprenticeship, less than 2 years",13201,"Production and transportation logistics coordinators","College Diploma or Apprenticeship, less than 2 years",4.66221037960014,medium
53110,Photographers,"53110 - Photographers","College Diploma or Apprenticeship, less than 2 years",74202,"Air transport ramp attendants","High School Diploma",4.66904470047685,medium
53110,Photographers,"53110 - Photographers","College Diploma or Apprenticeship, less than 2 years",62010,"Retail sales supervisors","College Diploma or Apprenticeship, 2 or more years",4.68344306977789,medium
53110,Photographers,"53110 - Photographers","College Diploma or Apprenticeship, less than 2 years",22233,"Construction inspectors","College Diploma or Apprenticeship, 2 or more years",4.80853123436057,medium
53110,Photographers,"53110 - Photographers","College Diploma or Apprenticeship, less than 2 years",72023,"Supervisors, railway transport operations","College Diploma or Apprenticeship, 2 or more years",4.82569689148134,medium
53110,Photographers,"53110 - Photographers","College Diploma or Apprenticeship, less than 2 years",72021,"Contractors and supervisors, heavy equipment operator crews","College Diploma or Apprenticeship, 2 or more years",4.96851488482682,medium
53110,Photographers,"53110 - Photographers","College Diploma or Apprenticeship, less than 2 years",12013,"Supervisors, supply chain, tracking and scheduling coordination occupations","College Diploma or Apprenticeship, 2 or more years",5.04526088749937,medium
53110,Photographers,"53110 - Photographers","College Diploma or Apprenticeship, less than 2 years",53123,"Theatre, fashion, exhibit and other creative designers","College Diploma or Apprenticeship, less than 2 years",5.25069053998387,medium
53110,Photographers,"53110 - Photographers","College Diploma or Apprenticeship, less than 2 years",43202,"By-law enforcement and other regulatory officers","College Diploma or Apprenticeship, less than 2 years",5.26674026932338,medium
53110,Photographers,"53110 - Photographers","College Diploma or Apprenticeship, less than 2 years",64410,"Security guards and related security service occupations","High School Diploma",5.37611431921727,medium
53110,Photographers,"53110 - Photographers","College Diploma or Apprenticeship, less than 2 years",45100,"Student monitors, crossing guards and related occupations","No Formal Education",5.65168351383692,medium
53110,Photographers,"53110 - Photographers","College Diploma or Apprenticeship, less than 2 years",22231,"Engineering inspectors and regulatory officers","College Diploma or Apprenticeship, 2 or more years",5.69924038106135,medium
53110,Photographers,"53110 - Photographers","College Diploma or Apprenticeship, less than 2 years",51101,"Conservators and curators","University Degree",5.80166313284129,medium
53110,Photographers,"53110 - Photographers","College Diploma or Apprenticeship, less than 2 years",51120,"Producers, directors, choreographers and related occupations","University Degree",5.85576121433001,medium
53110,Photographers,"53110 - Photographers","College Diploma or Apprenticeship, less than 2 years",51121,"Conductors, composers and arrangers","University Degree",5.88639290758621,medium
53111,"Motion pictures, broadcasting, photography and performing arts assistants and operators","53111 - Motion pictures, broadcasting, photography and performing arts assistants and operators","College Diploma or Apprenticeship, less than 2 years",85101,"Harvesting labourers","No Formal Education",3.0846238340206,high
53111,"Motion pictures, broadcasting, photography and performing arts assistants and operators","53111 - Motion pictures, broadcasting, photography and performing arts assistants and operators","College Diploma or Apprenticeship, less than 2 years",72411,"Auto body collision, refinishing and glass technicians and damage repair estimators","College Diploma or Apprenticeship, 2 or more years",3.16628949295062,high
53111,"Motion pictures, broadcasting, photography and performing arts assistants and operators","53111 - Motion pictures, broadcasting, photography and performing arts assistants and operators","College Diploma or Apprenticeship, less than 2 years",65312,"Janitors, caretakers and heavy-duty cleaners","No Formal Education",3.50708754875688,high
53111,"Motion pictures, broadcasting, photography and performing arts assistants and operators","53111 - Motion pictures, broadcasting, photography and performing arts assistants and operators","College Diploma or Apprenticeship, less than 2 years",73201,"General building maintenance workers and building superintendents","College Diploma or Apprenticeship, less than 2 years",3.50708754875688,high
53111,"Motion pictures, broadcasting, photography and performing arts assistants and operators","53111 - Motion pictures, broadcasting, photography and performing arts assistants and operators","College Diploma or Apprenticeship, less than 2 years",65101,"Service station attendants","No Formal Education",3.54619638172091,high
53111,"Motion pictures, broadcasting, photography and performing arts assistants and operators","53111 - Motion pictures, broadcasting, photography and performing arts assistants and operators","College Diploma or Apprenticeship, less than 2 years",14400,"Shippers and receivers","High School Diploma",3.65651962861809,high
53111,"Motion pictures, broadcasting, photography and performing arts assistants and operators","53111 - Motion pictures, broadcasting, photography and performing arts assistants and operators","College Diploma or Apprenticeship, less than 2 years",94219,"Other products assemblers, finishers and inspectors","High School Diploma",3.89130872630958,high
53111,"Motion pictures, broadcasting, photography and performing arts assistants and operators","53111 - Motion pictures, broadcasting, photography and performing arts assistants and operators","College Diploma or Apprenticeship, less than 2 years",63202,Bakers,"College Diploma or Apprenticeship, less than 2 years",3.9610917118641,high
53111,"Motion pictures, broadcasting, photography and performing arts assistants and operators","53111 - Motion pictures, broadcasting, photography and performing arts assistants and operators","College Diploma or Apprenticeship, less than 2 years",94102,"Glass forming and finishing machine operators and glass cutters","High School Diploma",4.027003362512,high
53111,"Motion pictures, broadcasting, photography and performing arts assistants and operators","53111 - Motion pictures, broadcasting, photography and performing arts assistants and operators","College Diploma or Apprenticeship, less than 2 years",75110,"Construction trades helpers and labourers","No Formal Education",4.16658298244718,high
53111,"Motion pictures, broadcasting, photography and performing arts assistants and operators","53111 - Motion pictures, broadcasting, photography and performing arts assistants and operators","College Diploma or Apprenticeship, less than 2 years",94204,"Mechanical assemblers and inspectors","High School Diploma",4.18799688976949,high
53111,"Motion pictures, broadcasting, photography and performing arts assistants and operators","53111 - Motion pictures, broadcasting, photography and performing arts assistants and operators","College Diploma or Apprenticeship, less than 2 years",85103,"Nursery and greenhouse labourers","No Formal Education",4.19326902013408,high
53111,"Motion pictures, broadcasting, photography and performing arts assistants and operators","53111 - Motion pictures, broadcasting, photography and performing arts assistants and operators","College Diploma or Apprenticeship, less than 2 years",94140,"Process control and machine operators, food and beverage processing","High School Diploma",4.23444836747935,high
53111,"Motion pictures, broadcasting, photography and performing arts assistants and operators","53111 - Motion pictures, broadcasting, photography and performing arts assistants and operators","College Diploma or Apprenticeship, less than 2 years",72321,Insulators,"College Diploma or Apprenticeship, 2 or more years",4.28561760524732,high
53111,"Motion pictures, broadcasting, photography and performing arts assistants and operators","53111 - Motion pictures, broadcasting, photography and performing arts assistants and operators","College Diploma or Apprenticeship, less than 2 years",73111,Glaziers,"College Diploma or Apprenticeship, less than 2 years",4.28971147737125,high
53111,"Motion pictures, broadcasting, photography and performing arts assistants and operators","53111 - Motion pictures, broadcasting, photography and performing arts assistants and operators","College Diploma or Apprenticeship, less than 2 years",73112,"Painters and decorators (except interior decorators)","College Diploma or Apprenticeship, less than 2 years",4.29310906686959,high
53111,"Motion pictures, broadcasting, photography and performing arts assistants and operators","53111 - Motion pictures, broadcasting, photography and performing arts assistants and operators","College Diploma or Apprenticeship, less than 2 years",73113,"Floor covering installers","College Diploma or Apprenticeship, less than 2 years",4.34828932876675,high
53111,"Motion pictures, broadcasting, photography and performing arts assistants and operators","53111 - Motion pictures, broadcasting, photography and performing arts assistants and operators","College Diploma or Apprenticeship, less than 2 years",94112,"Rubber processing machine operators and related workers","High School Diploma",4.38648570728308,medium
53111,"Motion pictures, broadcasting, photography and performing arts assistants and operators","53111 - Motion pictures, broadcasting, photography and performing arts assistants and operators","College Diploma or Apprenticeship, less than 2 years",65311,"Specialized cleaners","No Formal Education",4.42649648725879,medium
53111,"Motion pictures, broadcasting, photography and performing arts assistants and operators","53111 - Motion pictures, broadcasting, photography and performing arts assistants and operators","College Diploma or Apprenticeship, less than 2 years",94142,"Fish and seafood plant workers","High School Diploma",4.52532136907038,medium
53120,Dancers,"53120 - Dancers","College Diploma or Apprenticeship, less than 2 years",74101,"Letter carriers","High School Diploma",5.76097806849226,medium
53120,Dancers,"53120 - Dancers","College Diploma or Apprenticeship, less than 2 years",65210,"Support occupations in accommodation, travel and facilities set-up services","No Formal Education",7.80417651397602,medium
53120,Dancers,"53120 - Dancers","College Diploma or Apprenticeship, less than 2 years",53121,"Actors, comedians and circus performers","College Diploma or Apprenticeship, less than 2 years",8.11437057194218,medium
53120,Dancers,"53120 - Dancers","College Diploma or Apprenticeship, less than 2 years",75201,"Delivery service drivers and door-to-door distributors","No Formal Education",8.80859325528449,medium
53120,Dancers,"53120 - Dancers","College Diploma or Apprenticeship, less than 2 years",74102,"Couriers and messengers","High School Diploma",8.80859325528449,medium
53120,Dancers,"53120 - Dancers","College Diploma or Apprenticeship, less than 2 years",64300,"Maîtres d'hôtel and hosts/hostesses","High School Diploma",9.01937414292262,medium
53120,Dancers,"53120 - Dancers","College Diploma or Apprenticeship, less than 2 years",65200,"Food and beverage servers","No Formal Education",9.31380362421218,medium
53120,Dancers,"53120 - Dancers","College Diploma or Apprenticeship, less than 2 years",65201,"Food counter attendants, kitchen helpers and related support occupations","No Formal Education",9.70805730489073,medium
53120,Dancers,"53120 - Dancers","College Diploma or Apprenticeship, less than 2 years",65102,"Store shelf stockers, clerks and order fillers","No Formal Education",10.1298884202988,medium
53120,Dancers,"53120 - Dancers","College Diploma or Apprenticeship, less than 2 years",94141,"Industrial butchers and meat cutters, poultry preparers and related workers","High School Diploma",10.5873087427537,medium
53120,Dancers,"53120 - Dancers","College Diploma or Apprenticeship, less than 2 years",74100,"Mail and parcel sorters and related occupations","High School Diploma",10.8323398537161,medium
53120,Dancers,"53120 - Dancers","College Diploma or Apprenticeship, less than 2 years",64401,"Postal services representatives","High School Diploma",10.8323398537161,medium
53120,Dancers,"53120 - Dancers","College Diploma or Apprenticeship, less than 2 years",51122,"Musicians and singers","University Degree",10.8897689999602,medium
53120,Dancers,"53120 - Dancers","College Diploma or Apprenticeship, less than 2 years",85121,"Landscaping and grounds maintenance labourers","No Formal Education",10.9209223759621,medium
53120,Dancers,"53120 - Dancers","College Diploma or Apprenticeship, less than 2 years",44100,"Home child care providers","High School Diploma",10.9307872798876,medium
53120,Dancers,"53120 - Dancers","College Diploma or Apprenticeship, less than 2 years",65100,Cashiers,"No Formal Education",10.9611873221652,medium
53120,Dancers,"53120 - Dancers","College Diploma or Apprenticeship, less than 2 years",65310,"Light duty cleaners","No Formal Education",10.9966744532589,medium
53120,Dancers,"53120 - Dancers","College Diploma or Apprenticeship, less than 2 years",63211,"Estheticians, electrologists and related occupations","College Diploma or Apprenticeship, less than 2 years",11.360811980277,medium
53120,Dancers,"53120 - Dancers","College Diploma or Apprenticeship, less than 2 years",63200,Cooks,"College Diploma or Apprenticeship, less than 2 years",11.3697172221777,medium
53120,Dancers,"53120 - Dancers","College Diploma or Apprenticeship, less than 2 years",75212,"Public works and maintenance labourers","No Formal Education",11.4803846412032,medium
53121,"Actors, comedians and circus performers","53121 - Actors, comedians and circus performers","College Diploma or Apprenticeship, less than 2 years",53120,Dancers,"College Diploma or Apprenticeship, less than 2 years",8.11437057194218,medium
53121,"Actors, comedians and circus performers","53121 - Actors, comedians and circus performers","College Diploma or Apprenticeship, less than 2 years",64300,"Maîtres d'hôtel and hosts/hostesses","High School Diploma",8.14153629432216,medium
53121,"Actors, comedians and circus performers","53121 - Actors, comedians and circus performers","College Diploma or Apprenticeship, less than 2 years",74101,"Letter carriers","High School Diploma",8.74543092439765,medium
53121,"Actors, comedians and circus performers","53121 - Actors, comedians and circus performers","College Diploma or Apprenticeship, less than 2 years",55109,"Other performers","No Formal Education",9.05112822805631,medium
53121,"Actors, comedians and circus performers","53121 - Actors, comedians and circus performers","College Diploma or Apprenticeship, less than 2 years",65201,"Food counter attendants, kitchen helpers and related support occupations","No Formal Education",9.71889390123194,medium
53121,"Actors, comedians and circus performers","53121 - Actors, comedians and circus performers","College Diploma or Apprenticeship, less than 2 years",14101,Receptionists,"High School Diploma",10.2570892759678,medium
53121,"Actors, comedians and circus performers","53121 - Actors, comedians and circus performers","College Diploma or Apprenticeship, less than 2 years",94143,"Testers and graders, food and beverage processing","High School Diploma",10.4307497914572,medium
53121,"Actors, comedians and circus performers","53121 - Actors, comedians and circus performers","College Diploma or Apprenticeship, less than 2 years",65200,"Food and beverage servers","No Formal Education",10.5539800227361,medium
53121,"Actors, comedians and circus performers","53121 - Actors, comedians and circus performers","College Diploma or Apprenticeship, less than 2 years",65100,Cashiers,"No Formal Education",10.9654239506551,medium
53121,"Actors, comedians and circus performers","53121 - Actors, comedians and circus performers","College Diploma or Apprenticeship, less than 2 years",64321,"Casino workers","High School Diploma",10.9746536402562,medium
53121,"Actors, comedians and circus performers","53121 - Actors, comedians and circus performers","College Diploma or Apprenticeship, less than 2 years",65109,"Other sales related occupations","No Formal Education",11.2583815056365,medium
53121,"Actors, comedians and circus performers","53121 - Actors, comedians and circus performers","College Diploma or Apprenticeship, less than 2 years",75201,"Delivery service drivers and door-to-door distributors","No Formal Education",11.2650865699803,medium
53121,"Actors, comedians and circus performers","53121 - Actors, comedians and circus performers","College Diploma or Apprenticeship, less than 2 years",74102,"Couriers and messengers","High School Diploma",11.2650865699803,medium
53121,"Actors, comedians and circus performers","53121 - Actors, comedians and circus performers","College Diploma or Apprenticeship, less than 2 years",52100,"Library and public archive technicians","College Diploma or Apprenticeship, 2 or more years",11.3157527966984,medium
53121,"Actors, comedians and circus performers","53121 - Actors, comedians and circus performers","College Diploma or Apprenticeship, less than 2 years",63211,"Estheticians, electrologists and related occupations","College Diploma or Apprenticeship, less than 2 years",11.4000197562036,medium
53121,"Actors, comedians and circus performers","53121 - Actors, comedians and circus performers","College Diploma or Apprenticeship, less than 2 years",74100,"Mail and parcel sorters and related occupations","High School Diploma",11.9694519062,medium
53121,"Actors, comedians and circus performers","53121 - Actors, comedians and circus performers","College Diploma or Apprenticeship, less than 2 years",64401,"Postal services representatives","High School Diploma",11.9694519062,medium
53121,"Actors, comedians and circus performers","53121 - Actors, comedians and circus performers","College Diploma or Apprenticeship, less than 2 years",14300,"Library assistants and clerks","High School Diploma",12.1217378296051,medium
53121,"Actors, comedians and circus performers","53121 - Actors, comedians and circus performers","College Diploma or Apprenticeship, less than 2 years",65210,"Support occupations in accommodation, travel and facilities set-up services","No Formal Education",12.4437656326365,medium
53121,"Actors, comedians and circus performers","53121 - Actors, comedians and circus performers","College Diploma or Apprenticeship, less than 2 years",14301,"Correspondence, publication and regulatory clerks","High School Diploma",12.7282134119281,medium
53122,"Painters, sculptors and other visual artists","53122 - Painters, sculptors and other visual artists","College Diploma or Apprenticeship, less than 2 years",53124,"Artisans and craftspersons","College Diploma or Apprenticeship, less than 2 years",4.77809543964387,medium
53122,"Painters, sculptors and other visual artists","53122 - Painters, sculptors and other visual artists","College Diploma or Apprenticeship, less than 2 years",22213,"Land survey technologists and technicians","College Diploma or Apprenticeship, 2 or more years",6.83038777022408,medium
53122,"Painters, sculptors and other visual artists","53122 - Painters, sculptors and other visual artists","College Diploma or Apprenticeship, less than 2 years",62202,"Jewellers, jewellery and watch repairers and related occupations","College Diploma or Apprenticeship, 2 or more years",7.34582358025768,medium
53122,"Painters, sculptors and other visual artists","53122 - Painters, sculptors and other visual artists","College Diploma or Apprenticeship, less than 2 years",52111,"Graphic arts technicians","College Diploma or Apprenticeship, 2 or more years",7.42968802736132,medium
53122,"Painters, sculptors and other visual artists","53122 - Painters, sculptors and other visual artists","College Diploma or Apprenticeship, less than 2 years",64200,"Tailors, dressmakers, furriers and milliners","High School Diploma",7.63910704401355,medium
53122,"Painters, sculptors and other visual artists","53122 - Painters, sculptors and other visual artists","College Diploma or Apprenticeship, less than 2 years",53100,"Registrars, restorers, interpreters and other occupations related to museum and art galleries","College Diploma or Apprenticeship, less than 2 years",7.82387924844026,medium
53122,"Painters, sculptors and other visual artists","53122 - Painters, sculptors and other visual artists","College Diploma or Apprenticeship, less than 2 years",63202,Bakers,"College Diploma or Apprenticeship, less than 2 years",7.85629051180643,medium
53122,"Painters, sculptors and other visual artists","53122 - Painters, sculptors and other visual artists","College Diploma or Apprenticeship, less than 2 years",53111,"Motion pictures, broadcasting, photography and performing arts assistants and operators","College Diploma or Apprenticeship, less than 2 years",8.3344118576037,medium
53122,"Painters, sculptors and other visual artists","53122 - Painters, sculptors and other visual artists","College Diploma or Apprenticeship, less than 2 years",51122,"Musicians and singers","University Degree",8.46318688757758,medium
53122,"Painters, sculptors and other visual artists","53122 - Painters, sculptors and other visual artists","College Diploma or Apprenticeship, less than 2 years",75201,"Delivery service drivers and door-to-door distributors","No Formal Education",8.87730090460696,medium
53122,"Painters, sculptors and other visual artists","53122 - Painters, sculptors and other visual artists","College Diploma or Apprenticeship, less than 2 years",74102,"Couriers and messengers","High School Diploma",8.87730090460696,medium
53122,"Painters, sculptors and other visual artists","53122 - Painters, sculptors and other visual artists","College Diploma or Apprenticeship, less than 2 years",52100,"Library and public archive technicians","College Diploma or Apprenticeship, 2 or more years",8.91825043380505,medium
53122,"Painters, sculptors and other visual artists","53122 - Painters, sculptors and other visual artists","College Diploma or Apprenticeship, less than 2 years",14112,"Desktop publishing operators and related occupations","High School Diploma",8.91854041286495,medium
53122,"Painters, sculptors and other visual artists","53122 - Painters, sculptors and other visual artists","College Diploma or Apprenticeship, less than 2 years",14400,"Shippers and receivers","High School Diploma",8.92409022723948,medium
53122,"Painters, sculptors and other visual artists","53122 - Painters, sculptors and other visual artists","College Diploma or Apprenticeship, less than 2 years",22101,"Geological and mineral technologists and technicians","College Diploma or Apprenticeship, 2 or more years",8.95110496097401,medium
53122,"Painters, sculptors and other visual artists","53122 - Painters, sculptors and other visual artists","College Diploma or Apprenticeship, less than 2 years",14100,"General office support workers","High School Diploma",8.95684267854582,medium
53122,"Painters, sculptors and other visual artists","53122 - Painters, sculptors and other visual artists","College Diploma or Apprenticeship, less than 2 years",94153,"Photographic and film processors","High School Diploma",9.18662943952944,medium
53122,"Painters, sculptors and other visual artists","53122 - Painters, sculptors and other visual artists","College Diploma or Apprenticeship, less than 2 years",14403,"Purchasing and inventory control workers","High School Diploma",9.23563450783085,medium
53122,"Painters, sculptors and other visual artists","53122 - Painters, sculptors and other visual artists","College Diploma or Apprenticeship, less than 2 years",65329,"Other service support occupations","No Formal Education",9.45619853350707,medium
53122,"Painters, sculptors and other visual artists","53122 - Painters, sculptors and other visual artists","College Diploma or Apprenticeship, less than 2 years",52120,"Graphic designers and illustrators","College Diploma or Apprenticeship, 2 or more years",9.54574723555152,medium
53123,"Theatre, fashion, exhibit and other creative designers","53123 - Theatre, fashion, exhibit and other creative designers","College Diploma or Apprenticeship, less than 2 years",62010,"Retail sales supervisors","College Diploma or Apprenticeship, 2 or more years",1.84423196006793,high
53123,"Theatre, fashion, exhibit and other creative designers","53123 - Theatre, fashion, exhibit and other creative designers","College Diploma or Apprenticeship, less than 2 years",12203,"Assessors, business valuators and appraisers","College Diploma or Apprenticeship, 2 or more years",2.78975202894788,high
53123,"Theatre, fashion, exhibit and other creative designers","53123 - Theatre, fashion, exhibit and other creative designers","College Diploma or Apprenticeship, less than 2 years",52119,"Other technical and coordinating occupations in motion pictures, broadcasting and the performing arts","College Diploma or Apprenticeship, 2 or more years",3.48255926705948,high
53123,"Theatre, fashion, exhibit and other creative designers","53123 - Theatre, fashion, exhibit and other creative designers","College Diploma or Apprenticeship, less than 2 years",64100,"Retail salespersons and visual merchandisers","High School Diploma",4.03084647312474,high
53123,"Theatre, fashion, exhibit and other creative designers","53123 - Theatre, fashion, exhibit and other creative designers","College Diploma or Apprenticeship, less than 2 years",22210,"Architectural technologists and technicians","College Diploma or Apprenticeship, 2 or more years",4.69864154776748,medium
53123,"Theatre, fashion, exhibit and other creative designers","53123 - Theatre, fashion, exhibit and other creative designers","College Diploma or Apprenticeship, less than 2 years",52120,"Graphic designers and illustrators","College Diploma or Apprenticeship, 2 or more years",4.70411454309227,medium
53123,"Theatre, fashion, exhibit and other creative designers","53123 - Theatre, fashion, exhibit and other creative designers","College Diploma or Apprenticeship, less than 2 years",22221,"User support technicians","College Diploma or Apprenticeship, 2 or more years",4.84433888156391,medium
53123,"Theatre, fashion, exhibit and other creative designers","53123 - Theatre, fashion, exhibit and other creative designers","College Diploma or Apprenticeship, less than 2 years",64410,"Security guards and related security service occupations","High School Diploma",4.91314133010125,medium
53123,"Theatre, fashion, exhibit and other creative designers","53123 - Theatre, fashion, exhibit and other creative designers","College Diploma or Apprenticeship, less than 2 years",53110,Photographers,"College Diploma or Apprenticeship, less than 2 years",5.25069053998387,medium
53123,"Theatre, fashion, exhibit and other creative designers","53123 - Theatre, fashion, exhibit and other creative designers","College Diploma or Apprenticeship, less than 2 years",62101,"Retail and wholesale buyers","College Diploma or Apprenticeship, 2 or more years",5.33684115137666,medium
